Service	Invocations	Failures
bloodpressure-0	206	139
bloodpressurefilter-0	205	144
bloodpressuretransfer-0	204	160
centralhub-0	199	144
ecg-0	215	155
ecgfilter-0	214	151
ecgtransfer-0	213	144
oximeter-0	209	151
oximeterfilter-0	208	138
oximetertransfer-0	207	137
thermometer-0	212	150
thermometerfilter-0	211	146
thermometertransfer-0	210	149

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	1	0	1	0	1	0	0	1	0	1	0	0	1	
53	0	1	0	0	1	0	0	1	0	1	1	1	0	
54	1	1	1	1	1	1	0	0	1	1	1	1	1	
55	1	1	1	1	0	1	1	1	0	0	1	1	0	
56	0	1	1	1	1	0	1	1	1	1	1	1	1	
57	1	0	1	1	0	1	1	1	0	1	0	0	1	
58	1	1	1	0	1	1	0	1	1	0	0	1	0	
59	0	1	1	1	1	0	1	0	0	1	1	1	0	
60	1	0	1	0	1	1	1	0	1	0	1	1	1	
61	1	0	0	1	1	0	1	1	0	1	1	0	0	
62	0	1	1	1	1	0	1	0	0	1	1	1	1	
63	1	1	1	1	1	1	1	0	0	0	1	1	1	
64	0	1	0	0	1	1	1	1	0	0	1	1	1	
65	1	1	1	1	1	1	1	0	1	1	1	1	1	
66	1	1	1	0	1	1	0	1	0	1	1	1	0	
67	0	1	1	0	1	1	1	1	0	1	0	1	1	
68	0	1	0	1	1	0	0	1	0	1	1	0	0	
69	1	0	0	1	1	0	0	1	1	1	1	0	1	
70	1	1	1	1	1	1	0	0	1	1	1	1	1	
71	1	1	0	1	1	1	1	1	0	0	1	0	0	
72	1	0	1	1	0	1	0	0	1	1	0	1	1	
73	1	1	1	1	1	0	1	1	1	1	1	1	0	
74	1	1	0	1	0	1	1	0	1	1	1	1	1	
75	1	1	1	1	1	1	1	1	0	0	0	1	1	
76	0	0	1	1	0	1	0	0	1	1	0	0	1	
77	1	1	1	1	0	1	0	1	1	0	1	1	0	
78	1	1	1	1	1	1	1	1	1	0	1	0	1	
79	1	1	1	0	0	1	1	1	1	1	1	1	1	
80	1	1	1	1	1	1	1	1	1	1	1	0	1	
81	0	1	1	0	1	1	0	1	1	1	0	0	0	
82	1	1	1	1	1	1	1	1	1	1	1	1	1	
83	1	1	1	1	1	1	1	1	1	1	0	1	1	
84	1	1	1	0	1	0	1	0	0	0	1	0	0	
85	0	0	0	0	1	1	1	1	1	1	0	1	1	
86	1	1	1	1	0	1	0	1	1	1	1	1	1	
87	0	1	1	0	1	0	1	1	1	1	1	1	1	
88	1	1	1	1	0	1	0	1	0	1	1	0	1	
89	1	0	0	1	0	1	0	1	0	1	0	1	0	
90	1	1	1	1	1	1	1	0	0	0	1	1	1	
91	0	1	1	1	1	1	1	1	1	1	1	0	1	
92	0	1	1	1	1	1	0	1	1	1	1	1	1	
93	0	0	1	0	1	1	1	1	1	1	0	1	1	
94	0	0	1	1	1	0	1	1	0	0	1	1	1	
95	1	1	1	0	0	1	1	0	1	0	1	1	1	
96	1	1	1	0	1	1	1	0	0	1	1	1	1	
97	0	1	1	1	1	0	0	1	0	1	1	0	1	
98	0	0	1	1	1	1	1	0	1	1	1	1	1	
99	1	0	0	1	1	1	1	1	1	1	0	1	1	
100	0	1	0	1	1	1	1	1	1	0	0	1	1	
101	1	1	1	1	1	0	1	1	0	1	1	1	1	
102	0	1	1	1	0	1	1	1	0	1	1	1	1	
103	1	1	1	1	1	1	1	0	1	0	0	1	0	
104	1	0	1	1	1	1	0	1	1	1	0	1	0	
105	1	1	1	0	1	0	1	1	0	0	1	1	0	
106	1	1	1	0	1	0	0	0	1	0	1	1	1	
107	1	1	1	1	1	1	1	0	0	1	1	0	1	
108	1	1	0	1	1	1	1	1	1	1	1	0	0	
109	1	0	1	1	1	1	0	1	1	1	1	1	1	
110	0	0	1	1	0	1	1	1	1	0	0	1	1	
111	0	1	1	1	1	1	0	1	0	0	1	1	0	
112	1	1	1	1	0	1	0	0	0	1	1	1	0	
113	1	0	1	1	0	1	1	1	1	1	1	0	0	
114	0	1	0	0	0	1	1	1	1	1	0	1	1	
115	0	0	1	1	0	1	0	1	0	1	0	1	1	
116	1	0	0	1	1	1	0	1	1	1	0	0	1	
117	0	1	1	1	0	0	1	1	0	1	1	0	1	
118	1	1	1	1	1	1	1	1	0	0	1	1	0	
119	0	1	1	1	0	1	1	1	0	1	1	1	0	
120	0	1	0	1	1	0	0	1	1	0	0	1	1	
121	1	0	0	1	1	0	1	1	1	0	0	1	1	
122	1	1	1	1	1	1	1	1	1	0	1	1	1	
123	1	1	1	1	1	1	1	1	0	1	1	1	1	
124	0	0	1	0	1	1	0	1	1	1	1	1	0	
125	0	1	1	1	1	1	1	1	1	1	1	1	1	
126	1	1	0	1	1	1	1	0	1	1	0	1	1	
127	1	1	1	1	0	1	1	1	1	1	1	0	1	
128	0	1	1	1	0	1	1	1	1	1	1	1	1	
129	1	1	1	1	0	1	1	0	0	0	1	0	0	
130	0	0	1	0	0	1	0	0	1	1	1	1	1	
131	1	1	1	1	1	1	1	0	1	1	0	1	1	
132	1	1	0	1	0	1	1	1	1	0	1	1	0	
133	0	1	1	0	1	0	1	0	0	1	1	1	1	
134	1	0	1	0	1	1	1	1	1	0	0	1	1	
135	1	1	0	1	1	1	1	0	1	0	1	0	1	
136	1	1	1	0	1	0	0	0	1	1	1	0	1	
137	0	1	1	1	0	1	1	0	1	1	1	0	1	
138	1	1	1	1	1	1	0	1	0	1	0	1	1	
139	1	1	1	1	0	0	1	0	0	1	1	1	1	
140	1	0	0	1	1	1	1	0	0	1	0	0	1	
141	1	1	1	1	1	0	1	0	1	1	1	1	1	
142	1	1	1	1	1	1	1	0	0	0	1	0	1	
143	1	0	0	1	0	0	1	0	1	0	0	1	1	
144	1	1	1	1	1	0	0	1	0	1	1	1	1	
145	0	1	0	1	1	1	0	1	0	1	0	1	1	
146	0	1	1	1	1	1	1	0	0	1	1	1	1	
147	0	1	1	1	0	0	0	1	1	1	0	1	1	
148	1	0	0	0	0	0	1	1	0	0	1	1	1	
149	1	1	1	1	1	1	1	1	0	1	0	1	1	
150	0	0	1	1	1	1	1	1	0	0	1	0	0	
151	1	1	1	1	0	0	1	0	1	0	0	1	1	
152	0	0	0	1	0	1	0	1	1	1	1	0	1	
153	1	1	0	1	1	0	1	0	1	1	0	1	0	
154	1	1	1	1	1	1	1	1	1	1	1	0	1	
155	0	1	1	0	1	1	0	1	1	1	1	1	0	
156	0	1	1	1	1	1	0	1	0	0	0	0	0	
157	0	1	1	1	1	1	0	1	1	1	1	1	0	
158	0	0	0	1	1	0	1	1	1	0	1	0	0	
159	0	1	1	0	0	1	1	1	0	1	1	1	0	
160	1	1	0	1	1	0	0	1	1	0	1	1	1	
161	1	0	1	1	1	1	0	1	1	1	1	1	1	
162	0	0	0	1	1	1	1	1	1	1	1	1	1	
163	0	1	1	1	0	0	1	1	1	1	1	1	1	
164	0	1	1	1	0	1	0	1	0	1	1	1	1	
165	1	1	1	1	0	0	1	1	1	1	1	0	0	
166	0	1	1	1	0	0	1	0	1	1	1	1	0	
167	1	0	1	0	0	1	1	0	1	0	1	1	1	
168	0	1	1	1	0	1	0	1	1	1	1	0	1	
169	1	1	1	1	0	1	0	1	0	1	1	1	0	
170	0	0	1	1	1	1	0	1	0	1	1	1	1	
171	1	0	0	0	1	1	0	0	1	0	1	0	1	
172	1	1	1	0	1	1	1	1	1	1	1	1	1	
173	0	1	1	1	1	0	0	1	1	1	0	1	1	
174	1	1	1	0	1	0	0	0	0	1	1	0	0	
175	1	1	0	1	1	1	1	1	1	0	1	0	1	
176	1	1	0	1	1	0	1	1	0	0	1	1	1	
177	1	0	0	0	1	1	1	0	1	0	1	1	1	
178	1	1	1	1	0	1	1	1	1	1	1	0	1	
179	1	0	1	1	0	1	1	0	1	1	1	1	1	
180	0	0	1	1	1	1	1	1	1	1	1	0	1	
181	1	1	1	1	1	1	1	1	1	1	1	1	1	
182	1	0	1	1	1	1	0	1	0	1	0	0	1	
183	1	0	1	1	0	0	0	0	1	0	1	1	0	
184	1	0	1	1	1	0	1	1	0	1	1	0	1	
185	1	0	1	1	1	1	1	1	1	0	1	1	1	
186	1	1	1	1	0	1	1	1	1	1	1	1	1	
187	1	1	1	1	1	1	1	1	1	1	0	0	1	
188	1	0	1	1	0	1	0	1	0	0	0	1	1	
189	1	0	1	1	1	1	1	1	1	1	1	0	0	
190	0	1	1	1	1	1	0	1	1	1	1	0	0	
191	1	1	0	0	1	1	1	0	1	0	1	1	1	
192	1	1	1	1	1	1	1	1	1	1	1	0	1	
193	1	1	1	0	1	1	0	1	1	0	1	1	0	
194	1	0	1	1	1	1	1	1	1	1	0	1	1	
195	1	0	1	1	0	1	0	1	1	0	0	1	1	
196	0	0	1	1	1	1	1	1	1	1	1	0	0	
197	1	0	1	1	1	1	1	1	1	0	1	1	1	
198	1	1	1	0	1	1	1	1	1	1	1	1	0	
199	1	0	1	1	1	1	1	0	1	1	0	1	0	
200	1	1	1	1	0	1	0	0	0	1	1	1	1	
201	1	1	1	0	1	0	1	1	1	1	0	1	1	
202	1	1	1	0	0	0	1	1	1	1	1	0	1	
203	0	1	1	1	1	1	1	0	1	1	0	1	0	
204	1	1	1	0	1	1	1	1	1	1	1	1	0	
205	0	0	1	0	1	0	1	0	1	1	0	1	0	
206	0	1	1	1	1	0	1	1	0	1	1	1	1	
207	1	0	1	0	1	1	1	0	1	1	1	1	1	
208	0	1	1	0	1	1	1	1	1	1	0	1	1	
209	1	1	1	1	1	1	0	0	1	0	1	0	1	
210	1	1	1	0	1	1	1	1	0	0	0	1	1	
211	1	1	0	1	1	0	1	1	0	0	1	1	1	
212	1	0	1	1	1	1	1	1	1	0	0	1	1	
213	1	1	1	1	1	1	1	1	0	0	0	0	1	
214	1	1	1	0	0	1	0	1	1	1	1	1	1	
215	1	1	1	0	1	1	1	1	1	1	1	1	0	
216	0	1	1	0	1	0	1	0	1	0	1	1	1	
217	1	1	1	0	1	0	1	1	0	1	0	0	0	
218	0	0	0	0	0	0	0	0	0	0	0	0	0	
