Service	Invocations	Failures
bloodpressure-0	213	155
bloodpressurefilter-0	212	145
bloodpressuretransfer-0	211	152
centralhub-0	207	142
ecg-0	221	153
ecgfilter-0	220	154
ecgtransfer-0	219	138
oximeter-0	216	149
oximeterfilter-0	215	161
oximetertransfer-0	214	152
thermometer-0	218	157
thermometerfilter-0	218	154
thermometertransfer-0	216	151

	bloodpressure-0	bloodpressurefilter-0	bloodpressuretransfer-0	centralhub-0	ecg-0	ecgfilter-0	ecgtransfer-0	oximeter-0	oximeterfilter-0	oximetertransfer-0	thermometer-0	thermometerfilter-0	thermometertransfer-0	
52	1	1	1	1	1	1	0	0	1	1	1	1	0	
53	1	0	0	0	1	0	0	1	1	1	1	0	1	
54	1	0	1	1	0	0	0	1	1	1	1	1	1	
55	1	1	1	1	0	1	1	1	1	0	0	0	0	
56	1	1	0	1	1	1	1	1	1	1	1	1	0	
57	1	1	1	0	1	0	0	1	1	0	1	0	0	
58	1	0	0	1	1	1	1	0	1	1	1	1	0	
59	1	1	0	0	1	1	1	1	1	1	0	0	1	
60	1	1	1	1	1	1	1	1	1	1	1	1	0	
61	1	1	1	1	1	1	1	1	1	1	1	1	1	
62	1	1	1	1	1	1	1	0	1	1	1	1	1	
63	1	0	1	1	1	1	0	0	0	1	1	1	1	
64	1	1	1	1	1	1	0	0	1	1	0	0	0	
65	1	1	1	1	1	0	1	1	1	1	1	0	0	
66	1	1	1	1	0	1	1	0	1	1	1	1	1	
67	1	0	0	1	1	1	1	1	1	1	1	0	0	
68	1	1	1	1	1	0	1	1	0	1	0	1	0	
69	0	1	1	0	1	1	0	1	1	0	1	1	0	
70	1	1	1	1	1	1	1	1	1	1	1	1	0	
71	1	1	1	1	0	0	0	0	1	1	1	0	1	
72	0	1	0	1	0	1	1	1	1	1	1	1	1	
73	0	1	1	1	1	1	0	1	1	1	1	1	1	
74	0	1	1	1	1	1	1	1	0	1	1	1	1	
75	1	1	1	0	1	0	1	1	1	1	1	1	1	
76	1	1	1	0	1	1	1	1	1	1	0	0	1	
77	1	1	0	1	1	1	1	0	1	0	1	1	0	
78	1	1	1	1	1	1	1	0	1	0	0	0	0	
79	1	0	1	0	1	1	1	1	0	1	1	1	0	
80	1	0	0	1	0	1	0	1	1	0	1	1	0	
81	1	1	1	0	0	1	1	0	0	0	0	1	1	
82	0	1	1	0	1	0	1	1	1	0	1	1	1	
83	1	0	0	1	1	1	1	1	1	1	1	1	1	
84	1	1	0	1	1	1	1	1	1	0	0	1	0	
85	0	0	0	1	1	0	1	1	1	1	0	1	0	
86	0	1	0	1	0	0	0	1	1	1	0	1	0	
87	0	1	1	1	0	1	1	1	1	1	0	1	1	
88	1	0	1	1	1	0	1	1	1	0	1	1	1	
89	1	1	1	1	1	1	1	1	1	1	1	1	1	
90	0	0	1	1	0	1	1	0	1	1	0	1	0	
91	0	1	0	1	0	1	0	0	1	1	0	1	1	
92	1	1	1	1	1	0	1	0	1	1	1	0	1	
93	1	1	0	1	0	0	1	1	0	0	1	1	1	
94	1	0	0	0	1	0	1	1	0	1	1	1	1	
95	1	0	1	1	1	1	1	0	1	1	1	1	0	
96	1	1	1	0	0	1	0	1	1	1	0	1	1	
97	1	1	1	0	0	1	0	1	1	0	1	1	1	
98	1	1	1	1	1	0	1	1	0	1	1	1	1	
99	0	0	0	0	1	1	1	1	0	0	1	1	1	
100	0	0	1	1	1	0	0	1	1	1	1	1	0	
101	1	1	1	1	0	1	0	0	0	0	1	1	0	
102	1	1	0	0	1	1	1	1	0	0	1	1	1	
103	1	1	1	1	1	0	0	0	1	1	1	0	1	
104	1	0	1	1	1	1	1	1	0	0	1	0	0	
105	1	0	1	1	1	1	1	0	1	1	1	0	1	
106	1	0	0	1	1	0	0	1	1	0	0	1	1	
107	1	1	1	1	1	1	1	0	1	1	1	1	1	
108	1	1	1	1	1	1	0	0	1	1	1	0	1	
109	1	1	1	1	1	1	1	1	1	1	0	0	1	
110	0	1	1	1	1	0	1	1	1	1	1	1	1	
111	1	1	1	0	1	1	1	0	1	1	1	1	1	
112	1	1	1	0	1	1	0	0	1	0	1	0	1	
113	1	0	0	1	1	1	1	0	1	1	1	1	1	
114	0	0	0	1	1	1	1	0	1	1	1	0	1	
115	1	1	1	0	1	1	0	1	1	0	1	1	1	
116	1	1	1	1	0	1	1	1	1	1	1	1	1	
117	0	0	1	1	1	0	1	0	1	1	1	0	1	
118	1	0	1	0	0	1	1	1	0	1	1	1	1	
119	0	1	0	1	0	1	0	0	1	1	1	1	1	
120	1	1	1	0	1	0	1	0	1	0	0	1	0	
121	1	1	0	0	0	1	0	1	0	1	0	1	0	
122	0	1	1	1	1	1	0	1	1	1	1	1	1	
123	1	0	0	1	1	1	0	0	0	1	0	1	0	
124	1	1	1	0	0	1	1	1	1	1	1	1	1	
125	1	1	1	1	1	1	0	1	1	1	0	1	1	
126	0	1	0	1	1	1	0	1	1	1	1	1	1	
127	1	1	1	1	0	1	0	1	1	0	1	0	1	
128	1	1	1	1	0	0	1	1	1	0	1	0	1	
129	0	1	1	0	1	1	1	1	1	0	1	0	1	
130	1	1	1	1	1	1	1	1	1	0	1	1	1	
131	1	1	1	1	1	1	1	0	0	1	0	1	1	
132	1	0	0	1	1	1	1	1	0	1	1	1	1	
133	1	1	1	1	1	1	1	1	1	1	1	0	1	
134	1	1	1	1	0	1	0	1	1	1	0	0	0	
135	1	1	1	1	1	1	0	0	0	0	0	1	0	
136	1	0	1	1	0	0	1	1	1	1	1	1	1	
137	1	0	1	1	0	0	1	0	0	1	0	1	1	
138	1	1	1	1	1	1	1	1	1	1	1	1	0	
139	0	1	1	0	1	1	0	1	1	0	1	1	1	
140	1	1	1	1	1	1	1	1	0	1	1	1	1	
141	0	1	1	1	0	0	1	0	0	0	1	1	1	
142	1	1	1	1	1	0	1	1	1	1	0	1	1	
143	0	1	1	1	1	1	0	1	0	1	1	0	1	
144	1	1	0	0	1	0	1	1	1	1	1	0	1	
145	1	1	0	1	0	1	1	0	0	0	1	1	1	
146	1	0	1	0	1	0	1	1	1	0	1	1	1	
147	1	1	1	0	1	0	1	1	1	1	1	1	1	
148	1	0	1	1	0	0	1	1	0	0	1	0	0	
149	1	1	0	1	1	1	0	1	0	1	1	0	1	
150	0	0	0	1	1	0	0	1	0	1	1	1	0	
151	1	1	1	1	1	1	0	1	1	1	1	1	1	
152	1	0	1	0	1	1	1	1	1	1	1	0	1	
153	1	1	1	1	0	0	1	0	1	1	0	0	0	
154	0	1	1	1	1	1	1	1	0	1	1	1	1	
155	1	0	1	0	1	0	1	1	1	0	1	1	0	
156	1	1	1	0	1	1	1	1	0	1	1	0	1	
157	1	0	0	1	1	1	1	0	1	0	1	1	1	
158	1	0	1	0	1	1	1	1	1	0	1	0	1	
159	1	0	1	1	1	1	1	0	1	1	1	1	1	
160	1	0	1	0	0	1	1	0	1	1	0	0	1	
161	0	1	1	0	1	1	0	1	1	1	0	1	1	
162	1	1	0	1	1	1	1	1	0	1	1	1	1	
163	1	1	0	1	1	1	1	1	1	1	1	1	1	
164	0	0	1	0	0	1	1	0	1	1	1	1	1	
165	1	0	1	0	1	1	0	1	1	0	0	1	1	
166	0	1	1	0	1	1	1	1	1	0	1	1	0	
167	0	0	1	0	1	0	1	1	1	1	1	0	1	
168	0	0	1	1	1	1	1	0	1	1	0	1	1	
169	1	1	1	1	0	1	1	1	0	1	0	0	1	
170	1	0	1	1	0	0	0	0	1	0	0	1	1	
171	0	1	0	1	1	0	0	0	1	1	1	1	1	
172	1	1	1	0	0	0	0	0	1	0	1	0	0	
173	1	1	1	0	1	1	0	1	1	1	1	1	0	
174	1	1	0	1	1	1	1	1	1	1	1	1	1	
175	1	1	1	0	1	1	1	0	0	0	1	1	1	
176	1	1	1	1	0	1	0	0	1	0	0	1	0	
177	1	1	1	0	1	1	1	1	0	1	1	0	0	
178	1	1	1	0	0	1	1	0	0	1	1	1	1	
179	0	1	0	1	0	1	1	1	0	1	1	1	0	
180	1	0	0	0	0	0	0	1	1	0	1	1	1	
181	1	1	1	1	1	1	1	1	1	1	1	1	1	
182	1	1	1	1	1	1	0	1	1	1	0	0	1	
183	1	1	0	1	0	1	1	1	1	1	1	1	1	
184	0	1	1	1	1	1	1	1	1	0	1	0	1	
185	1	0	0	1	1	1	0	0	1	0	0	1	1	
186	1	1	1	1	1	1	0	1	1	1	0	1	1	
187	1	1	0	1	1	1	0	1	1	1	0	0	1	
188	1	1	1	1	1	0	1	0	1	1	0	0	1	
189	0	1	1	0	1	1	1	0	0	1	1	1	0	
190	1	1	1	0	0	1	0	1	0	1	1	1	1	
191	1	1	1	0	1	1	0	0	0	1	1	0	1	
192	1	1	1	0	0	0	0	1	1	0	1	1	0	
193	1	1	1	0	1	0	1	1	0	1	1	0	1	
194	0	1	1	1	1	1	0	1	0	1	0	0	0	
195	1	0	1	1	1	0	1	0	1	1	0	1	1	
196	0	0	1	1	1	0	0	1	1	1	1	0	1	
197	1	0	0	0	1	1	0	1	1	1	1	0	1	
198	0	1	1	1	0	1	0	1	1	1	1	1	1	
199	1	0	1	1	1	1	0	1	1	1	0	0	0	
200	0	1	1	0	0	1	1	1	1	1	1	0	1	
201	1	1	1	1	0	0	1	1	1	0	0	1	1	
202	0	1	1	1	0	1	0	0	0	1	1	1	0	
203	0	0	0	1	0	1	0	1	0	1	1	0	1	
204	0	0	0	1	1	1	1	1	1	1	0	0	1	
205	1	1	1	1	1	1	1	1	1	1	1	1	0	
206	1	1	1	0	0	1	0	1	1	1	0	1	1	
207	1	1	1	1	1	0	1	1	0	1	0	1	1	
208	1	1	1	1	0	1	0	1	0	1	1	1	1	
209	1	1	1	1	0	1	0	1	1	0	0	0	1	
210	1	1	1	1	0	1	1	0	1	1	1	1	0	
211	0	0	0	0	1	1	0	1	0	1	1	1	0	
212	1	1	1	0	0	0	1	1	1	1	0	1	1	
213	1	0	1	0	1	1	0	1	1	1	1	1	1	
214	1	0	0	0	0	1	0	0	1	0	0	0	0	
215	1	1	1	1	1	1	1	0	1	1	1	1	0	
216	1	0	1	0	1	0	1	1	1	1	0	1	1	
217	1	1	1	0	1	0	1	1	1	1	1	1	1	
218	1	1	0	1	1	0	1	1	1	0	1	0	0	
219	0	0	0	1	1	0	1	0	1	1	0	1	1	
220	1	1	1	1	1	1	1	1	1	0	1	1	1	
221	0	1	1	1	0	1	0	1	1	0	0	1	1	
222	0	1	0	0	1	1	1	0	1	1	1	1	1	
223	1	1	0	0	0	0	1	1	1	1	1	1	0	
224	0	0	0	0	0	0	0	0	0	0	0	0	0	
